# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240801
# 종료일: 20240831
페이지 경로 및 화면 클래스,기기 카테고리,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/archives/23134,mobile,1,1,1,13,5,0,0
/archives/23247,desktop,1,1,1,0,5,0,0
/archives/23283,mobile,1,1,1,18,5,0,0
/archives/23315,desktop,1,1,1,12,4,0,0
/archives/23515,mobile,1,1,1,0,4,0,0
/archives/23614,desktop,1,1,1,2,5,0,0
/archives/23790,desktop,1,1,1,26,5,0,0
/archives/23790,mobile,1,1,1,41,5,0,0
/archives/23796,desktop,1,1,1,2,3,0,0
/archives/23851,mobile,1,1,1,5,3,0,0
/archives/23925,mobile,1,1,1,13,5,0,0
/archives/24003,desktop,1,1,1,26,5,0,0
/archives/24220,mobile,1,1,1,12,5,0,0
/archives/24686,tablet,1,1,1,40,5,0,0
/archives/24737,desktop,1,1,1,28,6,0,0
/archives/24737,mobile,1,1,1,133,6,0,0
/archives/24874,tablet,1,1,1,16,6,0,0
/archives/24951,desktop,1,1,1,105,6,0,0
/archives/25383,desktop,1,1,1,0,6,0,0
/archives/25442,desktop,1,1,1,314,6,0,0
/archives/25466,mobile,1,1,1,0,2,0,0
/archives/25492,desktop,1,1,1,113,4,0,0
/archives/25492,mobile,1,1,1,43,5,0,0
/archives/25533,mobile,1,1,1,112,5,0,0
/archives/25596,tablet,1,1,1,182,6,0,0
/archives/25846,desktop,1,1,1,0,3,0,0
/archives/25882,desktop,1,1,1,418,5,0,0
/archives/25965,mobile,1,1,1,52,5,0,0
/archives/26029,mobile,1,1,1,10,5,0,0
/archives/26114,mobile,1,1,1,15,5,0,0
/archives/26127,mobile,1,1,1,0,3,0,0
/archives/2624,tablet,1,1,1,1,4,0,0
/archives/26359,mobile,1,1,1,88,6,0,0
/archives/26393,desktop,1,1,1,12,6,0,0
/archives/26596,mobile,1,1,1,7,5,0,0
/archives/2671,mobile,1,1,1,0,4,0,0
/archives/26926,desktop,1,1,1,3,5,0,0
/archives/26926,mobile,1,1,1,30,5,0,0
/archives/27132,mobile,1,1,1,12,6,0,0
/archives/27347,desktop,1,1,1,61,6,0,0
/archives/27414,desktop,1,1,1,7,5,0,0
/archives/27423,desktop,1,1,1,11,5,0,0
/archives/27486,desktop,1,1,1,59,4,0,0
/archives/27747,desktop,1,1,1,39,4,0,0
/archives/27747,mobile,1,1,1,16,5,0,0
/archives/27786,desktop,1,1,1,16,5,0,0
/archives/27825,mobile,1,1,1,41,5,0,0
/archives/27907,desktop,1,1,1,10,5,0,0
/archives/27907,mobile,1,1,1,73,5,0,0
/archives/27964,desktop,1,1,1,11,4,0,0
/archives/27964,mobile,1,1,1,20,4,0,0
/archives/28011,desktop,1,1,1,30,6,0,0
/archives/28061,desktop,1,1,1,2,5,0,0
/archives/28281,desktop,1,1,1,0,6,0,0
/archives/28579,desktop,1,1,1,24,5,0,0
/archives/28873,desktop,1,1,1,1,4,0,0
/archives/28909,desktop,1,1,1,22,5,0,0
/archives/28927,desktop,1,1,1,18,3,0,0
/archives/28937,desktop,1,1,1,17,4,0,0
/archives/28992,desktop,1,1,1,43,5,0,0
/archives/29138,tablet,1,1,1,26,6,0,0
/archives/29271,desktop,1,1,1,57,5,0,0
/archives/29789,desktop,1,1,1,15,5,0,0
/archives/29960,mobile,1,1,1,13,5,0,0
/archives/30069,desktop,1,1,1,49,6,0,0
/archives/30069,mobile,1,1,1,31,6,0,0
/archives/30212,desktop,1,1,1,48,6,0,0
/archives/30539,desktop,1,1,1,11,5,0,0
/archives/30560,mobile,1,1,1,37,5,0,0
/archives/30576,mobile,1,1,1,42,4,0,0
/archives/3095,mobile,1,1,1,0,4,0,0
/archives/31477,desktop,1,1,1,11,5,0,0
/archives/31513,desktop,1,1,1,19,5,0,0
/archives/31518,mobile,1,1,1,0,3,0,0
/archives/31528,mobile,1,1,1,24,5,0,0
/archives/31555,mobile,1,1,1,15,5,0,0
/archives/31576,desktop,1,1,1,41,6,0,0
/archives/31576,mobile,1,1,1,5,5,0,0
/archives/31598,mobile,1,1,1,6,5,0,0
/archives/31603,mobile,1,1,1,7,5,0,0
/archives/31658,mobile,1,1,1,0,6,0,0
/archives/31670,desktop,1,1,1,2,5,0,0
/archives/31675,mobile,1,1,1,0,3,0,0
/archives/31686,desktop,1,1,1,20,4,0,0
/archives/31776,mobile,1,1,1,44,5,0,0
/archives/31791,desktop,1,1,1,5,5,0,0
/archives/31807,mobile,1,1,1,0,4,0,0
/archives/31820,tablet,1,1,1,0,5,0,0
/archives/31844,mobile,1,1,1,139,6,0,0
/archives/31901,mobile,1,1,1,11,5,0,0
/archives/31914,desktop,1,1,1,7,7,0,0
/archives/31927,desktop,1,1,1,19,4,0,0
/archives/31930,desktop,1,1,1,15,4,0,0
/archives/31955,desktop,1,1,1,16,3,0,0
/archives/31964,desktop,1,1,1,6,3,0,0
/archives/31997,desktop,1,1,1,0,4,0,0
/archives/32110,mobile,1,1,1,46,3,0,0
/archives/32189,desktop,1,1,1,12,5,0,0
/archives/32215,desktop,1,1,1,7,5,0,0
/archives/32220,desktop,1,1,1,30,5,0,0
/archives/32289,mobile,1,1,1,0,4,0,0
/archives/32296,desktop,1,1,1,18,5,0,0
/archives/32311,desktop,1,1,1,0,4,0,0
/archives/32319,mobile,1,1,1,0,4,0,0
/archives/32337,mobile,1,1,1,22,3,0,0
/archives/32382,desktop,1,1,1,11,5,0,0
/archives/32382,mobile,1,1,1,55,4,0,0
/archives/32649,mobile,1,1,1,4,5,0,0
/archives/32657,desktop,1,2,0.5,32,6,0,0
/archives/32659,desktop,1,1,1,7,5,0,0
/archives/3268,mobile,1,1,1,3,5,0,0
/archives/32685,tablet,1,1,1,136,6,0,0
/archives/32708,desktop,1,1,1,25,5,0,0
/archives/32710,desktop,1,1,1,75,6,0,0
/archives/32790,desktop,1,1,1,4,5,0,0
/archives/32839,tablet,1,1,1,0,4,0,0
/archives/33074,desktop,1,1,1,182,4,0,0
/archives/33109,mobile,1,1,1,0,4,0,0
/archives/33139,mobile,1,1,1,0,4,0,0
/archives/33685,mobile,1,1,1,34,5,0,0
/archives/33708,desktop,1,1,1,6,3,0,0
/archives/33760,desktop,1,1,1,6,5,0,0
/archives/33778,desktop,1,1,1,10,5,0,0
/archives/33806,desktop,1,1,1,9,4,0,0
/archives/33851,desktop,1,1,1,1,3,0,0
/archives/33912,desktop,1,1,1,4,5,0,0
/archives/33937,mobile,1,1,1,0,4,0,0
/archives/34021,desktop,1,1,1,9,5,0,0
/archives/34093,mobile,1,1,1,46,5,0,0
/archives/34111,desktop,1,1,1,30,4,0,0
/archives/34190,mobile,1,1,1,28,6,0,0
/archives/34225,desktop,1,1,1,51,5,0,0
/archives/34225,mobile,1,1,1,0,4,0,0
/archives/34241,desktop,1,1,1,0,4,0,0
/archives/34256,desktop,1,1,1,0,4,0,0
/archives/34344,mobile,1,1,1,65,5,0,0
/archives/34355,tablet,1,1,1,21,5,0,0
/archives/34367,mobile,1,1,1,10,3,0,0
/archives/34578,mobile,1,1,1,17,6,0,0
/archives/34597,mobile,1,1,1,7,5,0,0
/archives/34632,mobile,1,1,1,22,5,0,0
/archives/34669,desktop,1,1,1,1,5,0,0
/archives/34690,desktop,1,1,1,4,5,0,0
/archives/34730,desktop,1,1,1,16,5,0,0
/archives/35063,mobile,1,1,1,15,5,0,0
/archives/35071,desktop,1,1,1,20,5,0,0
/archives/35115,desktop,1,1,1,62,4,0,0
/archives/35116,desktop,1,1,1,4,5,0,0
/archives/35124,desktop,1,1,1,2,7,0,0
/archives/35137,desktop,1,1,1,2,5,0,0
/archives/35158,mobile,1,1,1,0,4,0,0
/archives/35171,desktop,1,1,1,2,4,0,0
/archives/35175,desktop,1,1,1,20,4,0,0
/archives/35195,desktop,1,0,0,0,3,0,0
/archives/35195,mobile,1,1,1,6,5,0,0
/archives/35200,desktop,1,1,1,4,5,0,0
/archives/35208,desktop,1,1,1,36,4,0,0
/archives/35616,desktop,1,1,1,2,4,0,0
/archives/35678,mobile,1,1,1,15,5,0,0
/archives/35710,desktop,1,1,1,95,5,0,0
/archives/35749,desktop,1,1,1,5,3,0,0
/archives/35818,desktop,1,1,1,16,6,0,0
/archives/36314,mobile,1,1,1,14,5,0,0
/archives/36447,desktop,1,1,1,0,6,0,0
/archives/36456,desktop,1,1,1,18,6,0,0
/archives/36472,mobile,1,1,1,28,5,0,0
/archives/36616,desktop,1,1,1,20,5,0,0
/archives/36800,desktop,1,1,1,50,5,0,0
/archives/37000,desktop,1,1,1,242,5,0,0
/archives/37228,desktop,1,1,1,14,4,0,0
/archives/37258,mobile,1,1,1,19,4,0,0
/archives/37334,desktop,1,1,1,0,4,0,0
/archives/37497,mobile,1,1,1,18,5,0,0
/archives/37645,mobile,1,1,1,24,5,0,0
/archives/37759,mobile,1,1,1,21,5,0,0
/archives/38072,desktop,1,1,1,30,4,0,0
/archives/38363,desktop,1,1,1,0,4,0,0
/archives/3840,desktop,1,1,1,5,4,0,0
/archives/38524,desktop,1,1,1,3,5,0,0
/archives/38532,desktop,1,1,1,14,5,0,0
/archives/38633,desktop,1,1,1,0,6,0,0
/archives/38911,mobile,1,1,1,8,5,0,0
/archives/4050,mobile,1,1,1,0,4,0,0
/archives/4344,mobile,1,1,1,14,5,0,0
/archives/4482,desktop,1,1,1,10,5,0,0
/archives/45364,mobile,1,1,1,14,5,0,0
/archives/4564,desktop,1,1,1,6,5,0,0
/archives/45668,desktop,1,1,1,1,5,0,0
/archives/45668,mobile,1,1,1,121,5,0,0
/archives/45706,desktop,1,1,1,10,4,0,0
/archives/45922,desktop,1,1,1,62,6,0,0
/archives/45946,mobile,1,1,1,2,5,0,0
/archives/45977,desktop,1,1,1,102,6,0,0
/archives/46112,desktop,1,1,1,4,4,0,0
/archives/46277,desktop,1,1,1,18,5,0,0
/archives/46319,desktop,1,1,1,25,5,0,0
/archives/46319,mobile,1,1,1,17,5,0,0
/archives/46345,mobile,1,1,1,0,2,0,0
/archives/46396,desktop,1,1,1,0,6,0,0
/archives/46456,desktop,1,1,1,3,4,0,0
/archives/46487,desktop,1,1,1,30,5,0,0
/archives/46732,desktop,1,1,1,0,2,0,0
/archives/46771,mobile,1,1,1,21,4,0,0
/archives/46873,desktop,1,1,1,40,5,0,0
/archives/46873,mobile,1,1,1,0,4,0,0
/archives/47111,desktop,1,1,1,3,6,0,0
/archives/47218,mobile,1,1,1,18,5,0,0
/archives/4735,mobile,1,1,1,5,5,0,0
/archives/47614,desktop,1,1,1,5,4,0,0
/archives/47645,desktop,1,1,1,12,4,0,0
/archives/47741,mobile,1,1,1,55,5,0,0
/archives/47896,desktop,1,1,1,47,3,0,0
/archives/47994,mobile,1,1,1,73,5,0,0
/archives/48060,mobile,1,1,1,10,5,0,0
/archives/48143,desktop,1,1,1,13,5,0,0
/archives/48143,mobile,1,1,1,59,5,0,0
/archives/48251,desktop,1,1,1,2,4,0,0
/archives/48382,desktop,1,1,1,18,5,0,0
/archives/4846,mobile,1,1,1,36,5,0,0
/archives/48476,mobile,1,1,1,31,5,0,0
/archives/48502,desktop,1,1,1,21,6,0,0
/archives/48639,desktop,1,1,1,41,4,0,0
/archives/48802,mobile,1,1,1,37,5,0,0
/archives/48898,desktop,1,1,1,4,3,0,0
/archives/48939,mobile,1,1,1,0,4,0,0
/archives/49027,desktop,1,1,1,21,4,0,0
/archives/49027,mobile,1,1,1,0,5,0,0
/archives/49054,mobile,1,1,1,50,4,0,0
/archives/49173,desktop,1,1,1,1,3,0,0
/archives/49319,desktop,1,1,1,0,5,0,0
/archives/49351,desktop,1,1,1,0,6,0,0
/archives/49385,desktop,1,1,1,81,4,0,0
/archives/49588,desktop,1,1,1,28,5,0,0
/archives/49588,mobile,1,1,1,18,5,0,0
/archives/49626,mobile,1,1,1,27,6,0,0
/archives/49650,desktop,1,1,1,15,4,0,0
/archives/49650,mobile,1,1,1,32,5,0,0
/archives/49664,mobile,1,1,1,32,5,0,0
/archives/49759,mobile,1,1,1,99,4,0,0
/archives/49916,desktop,1,1,1,0,4,0,0
/archives/49979,desktop,1,1,1,0,6,0,0
/archives/5009,desktop,1,1,1,13,5,0,0
/archives/50204,desktop,1,1,1,199,3,0,0
/archives/50253,desktop,1,1,1,33,5,0,0
/archives/50253,mobile,1,1,1,0,4,0,0
/archives/50273,desktop,1,1,1,39,5,0,0
/archives/50468,desktop,1,1,1,34,3,0,0
/archives/50799,desktop,1,1,1,25,5,0,0
/archives/50803,mobile,1,1,1,3,5,0,0
/archives/50967,desktop,1,1,1,0,4,0,0
/archives/51543,desktop,1,1,1,17,6,0,0
/archives/51972,desktop,1,1,1,8,6,0,0
/archives/52007,desktop,1,1,1,0,4,0,0
/archives/52070,desktop,1,1,1,18,6,0,0
/archives/52284,mobile,1,1,1,0,4,0,0
/archives/52624,desktop,1,1,1,0,3,0,0
/archives/52624,mobile,1,1,1,1,5,0,0
/archives/52642,desktop,1,1,1,2,5,0,0
/archives/52963,mobile,1,1,1,47,5,0,0
/archives/53044,desktop,1,1,1,67,4,0,0
/archives/53362,desktop,1,1,1,57,5,0,0
/archives/53447,desktop,1,1,1,33,5,0,0
/archives/53495,desktop,1,1,1,70,5,0,0
/archives/53684,desktop,1,1,1,13,4,0,0
/archives/53791,mobile,1,1,1,0,4,0,0
/archives/53828,desktop,1,1,1,5,5,0,0
/archives/53856,desktop,1,1,1,23,8,0,0
/archives/53868,mobile,1,1,1,18,3,0,0
/archives/53948,desktop,1,1,1,11,3,0,0
/archives/53972,mobile,1,1,1,0,3,0,0
/archives/54098,mobile,1,1,1,27,5,0,0
/archives/54273,mobile,1,1,1,100,5,0,0
/archives/54432,desktop,1,1,1,25,6,0,0
/archives/54557,desktop,1,1,1,1,4,0,0
/archives/54580,desktop,1,1,1,0,6,0,0
/archives/54742,desktop,1,1,1,0,5,0,0
/archives/54808,desktop,1,1,1,9,5,0,0
/archives/54917,tablet,1,1,1,0,3,0,0
/archives/54938,mobile,1,1,1,16,5,0,0
/archives/55145,desktop,1,1,1,23,4,0,0
/archives/55224,desktop,1,1,1,0,4,0,0
/archives/55258,desktop,1,1,1,0,4,0,0
/archives/55733,desktop,1,1,1,55,6,0,0
/archives/55764,mobile,1,1,1,1,3,0,0
/archives/55833,desktop,1,1,1,3,4,0,0
/archives/55867,desktop,1,1,1,16,6,0,0
/archives/55939,mobile,1,1,1,6,5,0,0
/archives/56062,desktop,1,1,1,12,6,0,0
/archives/56073,desktop,1,1,1,7,4,0,0
/archives/56090,desktop,1,1,1,7,5,0,0
/archives/56324,desktop,1,1,1,2,5,0,0
/archives/56726,mobile,1,1,1,3,5,0,0
/archives/56862,mobile,1,1,1,0,4,0,0
/archives/57196,desktop,1,1,1,37,4,0,0
/archives/57534,tablet,1,1,1,0,4,0,0
/archives/57650,mobile,1,1,1,9,4,0,0
/archives/58004,desktop,1,1,1,0,6,0,0
/archives/58321,mobile,1,1,1,0,4,0,0
/archives/58358,desktop,1,1,1,17,5,0,0
/archives/58410,desktop,1,1,1,7,3,0,0
/archives/58468,desktop,1,1,1,0,6,0,0
/archives/5854,desktop,1,1,1,4,6,0,0
/archives/58655,mobile,1,1,1,10,6,0,0
/archives/58841,desktop,1,1,1,10,4,0,0
/archives/58841,mobile,1,1,1,5,5,0,0
/archives/58976,desktop,1,1,1,9,3,0,0
/archives/59095,mobile,1,1,1,28,5,0,0
/archives/59134,mobile,1,1,1,14,3,0,0
/archives/59270,mobile,1,1,1,70,5,0,0
/archives/59272,mobile,1,1,1,112,4,0,0
/archives/59442,tablet,1,1,1,357,5,0,0
/archives/59457,mobile,1,1,1,0,4,0,0
/archives/59623,mobile,1,1,1,0,4,0,0
/archives/59667,desktop,1,1,1,65,5,0,0
/archives/59768,desktop,1,1,1,17,5,0,0
/archives/59917,mobile,1,1,1,0,4,0,0
/archives/59934,desktop,1,1,1,2,5,0,0
/archives/59934,tablet,1,1,1,51,5,0,0
/archives/59945,mobile,1,1,1,4,5,0,0
/archives/60017,mobile,1,1,1,0,4,0,0
/archives/60047,desktop,1,1,1,20,6,0,0
/archives/60093,desktop,1,1,1,9,4,0,0
/archives/60135,desktop,1,1,1,8,4,0,0
/archives/60459,desktop,1,1,1,5,5,0,0
/archives/60459,mobile,1,1,1,31,5,0,0
/archives/60500,mobile,1,1,1,2,5,0,0
/archives/60611,desktop,1,1,1,42,5,0,0
/archives/60621,desktop,1,1,1,3,4,0,0
/archives/60629,mobile,1,1,1,375,6,0,0
/archives/60829,desktop,1,1,1,45,5,0,0
/archives/60876,mobile,1,1,1,6,5,0,0
/archives/60936,desktop,1,1,1,16,5,0,0
/archives/61073,desktop,1,1,1,1,4,0,0
/archives/61117/190925_주유소변천사_카드뉴스_2-4,desktop,1,1,1,11,3,0,0
/archives/61356,desktop,1,1,1,7,5,0,0
/archives/61410,desktop,1,1,1,27,5,0,0
/archives/61527,desktop,1,1,1,56,6,0,0
/archives/61623,mobile,1,1,1,40,5,0,0
/archives/61753,mobile,1,1,1,102,6,0,0
/archives/61771,mobile,1,1,1,3,5,0,0
/archives/61814,desktop,1,1,1,4,3,0,0
/archives/61829,mobile,1,1,1,79,5,0,0
/archives/62012,desktop,1,1,1,7,5,0,0
/archives/62064,desktop,1,1,1,26,4,0,0
/archives/62220,mobile,1,1,1,27,5,0,0
/archives/62310,desktop,1,1,1,22,5,0,0
/archives/62393,desktop,1,1,1,5,5,0,0
/archives/62426,desktop,1,1,1,6,5,0,0
/archives/62569,tablet,1,1,1,40,5,0,0
/archives/62589,desktop,1,1,1,26,5,0,0
/archives/62607,mobile,1,1,1,52,4,0,0
/archives/62713,desktop,1,1,1,6,5,0,0
/archives/62974,desktop,1,1,1,0,4,0,0
/archives/63062,mobile,1,1,1,55,5,0,0
/archives/63101,mobile,1,1,1,15,5,0,0
/archives/63119,desktop,1,1,1,12,4,0,0
/archives/63284,desktop,1,1,1,32,5,0,0
/archives/63379,desktop,1,1,1,32,5,0,0
/archives/63410,mobile,1,0,0,0,3,0,0
/archives/63504,desktop,1,1,1,77,5,0,0
/archives/63586,mobile,1,1,1,130,4,0,0
/archives/63816,tablet,1,1,1,0,4,0,0
/archives/63901,desktop,1,1,1,0,4,0,0
/archives/6395,desktop,1,1,1,913,5,0,0
/archives/64019,mobile,1,1,1,7,5,0,0
/archives/64098,desktop,1,1,1,9,5,0,0
/archives/64129,mobile,1,1,1,34,5,0,0
/archives/64173,desktop,1,1,1,24,5,0,0
/archives/64250,tablet,1,1,1,38,5,0,0
/archives/64305,desktop,1,1,1,1,5,0,0
/archives/64305,mobile,1,1,1,17,5,0,0
/archives/64364,desktop,1,1,1,0,2,0,0
/archives/64414,desktop,1,1,1,132,6,0,0
/archives/64469,desktop,1,1,1,31,5,0,0
/archives/64647,mobile,1,1,1,6,5,0,0
/archives/64674,desktop,1,1,1,25,5,0,0
/archives/64788,desktop,1,1,1,0,6,0,0
/archives/64837,desktop,1,1,1,6,5,0,0
/archives/64853,mobile,1,1,1,3,5,0,0
/archives/64895,desktop,1,1,1,17,5,0,0
/archives/6499,desktop,1,1,1,3,4,0,0
/archives/65137,mobile,1,1,1,22,6,0,0
/archives/65173,mobile,1,1,1,4,5,0,0
/archives/65346,desktop,1,1,1,6,5,0,0
/archives/65346,mobile,1,1,1,0,6,0,0
/archives/65607,desktop,1,1,1,40,4,0,0
/archives/66432,desktop,1,1,1,14,5,0,0
/archives/6654,mobile,1,1,1,51,5,0,0
/archives/66619,desktop,1,1,1,31,4,0,0
/archives/6742,desktop,1,1,1,11,4,0,0
/archives/67506,mobile,1,1,1,4,5,0,0
/archives/67584,mobile,1,1,1,39,4,0,0
/archives/67796,mobile,1,1,1,64,5,0,0
/archives/67865,desktop,1,1,1,0,6,0,0
/archives/67865,mobile,1,1,1,65,5,0,0
/archives/67879,desktop,1,1,1,14,5,0,0
/archives/67904,tablet,1,1,1,12,5,0,0
/archives/67997,mobile,1,1,1,85,5,0,0
/archives/68083,desktop,1,1,1,70,4,0,0
/archives/68096,desktop,1,1,1,4,5,0,0
/archives/68104,desktop,1,1,1,64,5,0,0
/archives/68154,mobile,1,1,1,37,5,0,0
/archives/68308,mobile,1,1,1,6,5,0,0
/archives/68367,desktop,1,1,1,25,5,0,0
/archives/68423,desktop,1,1,1,0,6,0,0
/archives/68608,tablet,1,1,1,0,4,0,0
/archives/68858,desktop,1,1,1,6,5,0,0
/archives/68858,mobile,1,1,1,1,5,0,0
/archives/6916,tablet,1,1,1,1,6,0,0
/archives/69240,desktop,1,1,1,168,3,0,0
/archives/69310,desktop,1,1,1,0,5,0,0
/archives/69435,desktop,1,1,1,31,6,0,0
/archives/69750,desktop,1,1,1,1,5,0,0
/archives/69750,mobile,1,1,1,9,4,0,0
/archives/69790,mobile,1,1,1,0,3,0,0
/archives/69840,mobile,1,1,1,11,5,0,0
/archives/6988,desktop,1,1,1,3,4,0,0
/archives/69904,desktop,1,1,1,0,4,0,0
/archives/69990,desktop,1,1,1,0,3,0,0
/archives/70062,desktop,1,1,1,2,4,0,0
/archives/70099,mobile,1,1,1,15,5,0,0
/archives/70225,desktop,1,1,1,40,5,0,0
/archives/70355,mobile,1,1,1,7,5,0,0
/archives/70363,desktop,1,1,1,4,5,0,0
/archives/70376,desktop,1,1,1,36,5,0,0
/archives/70427,desktop,1,1,1,29,3,0,0
/archives/70498,mobile,1,1,1,2,5,0,0
/archives/70618,desktop,1,1,1,3,5,0,0
/archives/70639,mobile,1,1,1,395,5,0,0
/archives/70664,desktop,1,1,1,7,5,0,0
/archives/70664,mobile,1,1,1,0,4,0,0
/archives/70677,desktop,1,1,1,22,4,0,0
/archives/70677,mobile,1,1,1,39,5,0,0
/archives/70728,mobile,1,1,1,44,5,0,0
/archives/70759,desktop,1,1,1,2,5,0,0
/archives/70759,mobile,1,1,1,0,4,0,0
/archives/70777,desktop,1,1,1,29,5,0,0
/archives/70782,mobile,1,1,1,0,3,0,0
/archives/71009,mobile,1,1,1,0,4,0,0
/archives/71142,desktop,1,1,1,7,5,0,0
/archives/7118,desktop,1,1,1,46,4,0,0
/archives/7118,mobile,1,1,1,49,4,0,0
/archives/7136,desktop,1,1,1,0,3,0,0
/archives/71524,desktop,1,1,1,9,5,0,0
/archives/71524,mobile,1,1,1,0,4,0,0
/archives/71578,desktop,1,1,1,4,5,0,0
/archives/71721,mobile,1,1,1,13,5,0,0
/archives/71812,desktop,1,1,1,20,6,0,0
/archives/71844,mobile,1,1,1,17,5,0,0
/archives/71909,mobile,1,1,1,0,2,0,0
/archives/71979,desktop,1,1,1,6,5,0,0
/archives/72020,desktop,1,1,1,10,6,0,0
/archives/72036,mobile,1,1,1,0,4,0,0
/archives/72058,mobile,1,1,1,42,5,0,0
/archives/72104,tablet,1,1,1,0,5,0,0
/archives/72139,desktop,1,1,1,44,4,0,0
/archives/72439,desktop,1,1,1,1,4,0,0
/archives/72582,mobile,1,1,1,27,6,0,0
/archives/72610,mobile,1,1,1,0,3,0,0
/archives/72665,mobile,1,1,1,45,5,0,0
/archives/72665,tablet,1,1,1,2,5,0,0
/archives/72952,desktop,1,1,1,23,5,0,0
/archives/73127,mobile,1,1,1,18,5,0,0
/archives/73240,desktop,1,1,1,35,3,0,0
/archives/73240,mobile,1,1,1,40,3,0,0
/archives/73281,desktop,1,1,1,10,5,0,0
/archives/73392,desktop,1,1,1,0,5,0,0
/archives/73628,mobile,1,1,1,15,6,0,0
/archives/73657,desktop,1,1,1,3,4,0,0
/archives/73657/200730_gmf_본선진출팀_소개_카드뉴스_03-4,desktop,1,1,1,5,5,0,0
/archives/73718,desktop,1,1,1,14,5,0,0
/archives/73799,mobile,1,1,1,0,4,0,0
/archives/74012,tablet,1,1,1,15,5,0,0
/archives/74097,desktop,1,1,1,0,4,0,0
/archives/74262,desktop,1,1,1,8,5,0,0
/archives/74311,desktop,1,1,1,46,5,0,0
/archives/74438,desktop,1,1,1,4,6,0,0
/archives/74508,mobile,1,1,1,104,6,0,0
/archives/74611,mobile,1,1,1,16,6,0,0
/archives/74664,mobile,1,1,1,47,5,0,0
/archives/74791,mobile,1,1,1,0,2,0,0
/archives/75021,desktop,1,1,1,30,5,0,0
/archives/75046,desktop,1,1,1,7,5,0,0
/archives/7533,desktop,1,1,1,30,3,0,0
/archives/75439,desktop,1,1,1,9,5,0,0
/archives/7554,desktop,1,1,1,0,5,0,0
/archives/75904,desktop,1,1,1,17,5,0,0
/archives/76192,mobile,1,1,1,49,5,0,0
/archives/76261,mobile,1,1,1,33,6,0,0
/archives/76343,mobile,1,1,1,11,5,0,0
/archives/76420,mobile,1,1,1,97,5,0,0
/archives/76429,mobile,1,1,1,0,4,0,0
/archives/7652,desktop,1,1,1,1,6,0,0
/archives/7660,tablet,1,1,1,5,5,0,0
/archives/76671,desktop,1,1,1,12,3,0,0
/archives/76828,mobile,1,1,1,0,3,0,0
/archives/77144,desktop,1,1,1,0,4,0,0
/archives/77232,desktop,1,1,1,65,4,0,0
/archives/7725,mobile,1,1,1,79,3,0,0
/archives/77341,desktop,1,1,1,0,2,0,0
/archives/77408,desktop,1,1,1,0,4,0,0
/archives/77434,desktop,1,1,1,27,5,0,0
/archives/77515,mobile,1,1,1,3,5,0,0
/archives/77592,desktop,1,1,1,30,3,0,0
/archives/77592,mobile,1,1,1,0,5,0,0
/archives/77626,mobile,1,1,1,25,5,0,0
/archives/77771,desktop,1,1,1,4,4,0,0
/archives/77904,mobile,1,1,1,0,3,0,0
/archives/77980,desktop,1,1,1,16,5,0,0
/archives/77996,mobile,1,1,1,285,6,0,0
/archives/78155,desktop,1,1,1,8,5,0,0
/archives/78311,mobile,1,1,1,58,6,0,0
/archives/78457,mobile,1,1,1,13,5,0,0
/archives/78466,mobile,1,1,1,9,5,0,0
/archives/78506,desktop,1,1,1,6,5,0,0
/archives/78506,mobile,1,1,1,16,5,0,0
/archives/78528,desktop,1,1,1,23,3,0,0
/archives/78657,desktop,1,1,1,61,4,0,0
/archives/78696,desktop,1,1,1,14,5,0,0
/archives/78699,mobile,1,1,1,37,5,0,0
/archives/78734,mobile,1,1,1,0,4,0,0
/archives/78753,mobile,1,1,1,29,5,0,0
/archives/78837,desktop,1,1,1,30,5,0,0
/archives/78965,desktop,1,1,1,37,5,0,0
/archives/79003,desktop,1,1,1,18,5,0,0
/archives/79003/201215_상식in_겨울철침구류_카드뉴스_08-2,desktop,1,1,1,0,6,0,0
/archives/79054,desktop,1,1,1,20,6,0,0
/archives/79135,desktop,1,1,1,14,4,0,0
/archives/79148,mobile,1,1,1,20,5,0,0
/archives/79193,desktop,1,1,1,1,4,0,0
/archives/79213,desktop,1,1,1,31,5,0,0
/archives/7927,desktop,1,1,1,16,5,0,0
/archives/79499,desktop,1,1,1,0,4,0,0
/archives/79559,mobile,1,1,1,18,3,0,0
/archives/79656,mobile,1,1,1,25,5,0,0
/archives/79690,mobile,1,1,1,12,6,0,0
/archives/79766,mobile,1,1,1,0,4,0,0
/archives/79812,desktop,1,1,1,28,5,0,0
/archives/79812,mobile,1,1,1,0,4,0,0
/archives/79887,mobile,1,1,1,97,5,0,0
/archives/79941,desktop,1,1,1,1,5,0,0
/archives/80029,desktop,1,1,1,0,5,0,0
/archives/80051,desktop,1,1,1,0,3,0,0
/archives/80064,desktop,1,1,1,10,5,0,0
/archives/8008,mobile,1,1,1,11,5,0,0
/archives/80233,mobile,1,1,1,0,3,0,0
/archives/80299,desktop,1,1,1,0,4,0,0
/archives/8034,mobile,1,1,1,8,5,0,0
/archives/80400,desktop,1,1,1,0,4,0,0
